survey_id,site_code,location_type,survey_date,time_start,time_end,observer,disturbances,sight_obstruct,noise_level,site_condition
459,W-15,ESCA,2001-04-11,06:37:00,06:52:00,JoLe,False,,,
556,AD-10,ESCA,2001-04-11,07:00:00,07:15:00,BeRa,False,,,
477,F-8,ESCA,2001-04-13,08:10:00,08:25:00,DiSt,False,,,
467,X-18,ESCA,2001-04-13,07:32:00,07:47:00,JoLe,False,,,
595,AA-17,ESCA,2001-04-13,07:15:00,07:30:00,BeRa,False,,,
577,EN-4B,riparian,2001-04-13,08:40:00,08:55:00,DiSt,False,,,
478,I-11,ESCA,2001-04-13,09:40:00,09:55:00,DiSt,False,,,
462,PE-1D,riparian,2001-04-13,08:14:00,08:29:00,JoLe,False,,,
594,AC-16,ESCA,2001-04-13,06:30:00,06:45:00,BeRa,False,,,
562,PE-11A,riparian,2001-04-14,08:00:00,08:15:00,BeRa,False,,,
563,PN-1B,riparian,2001-04-14,07:00:00,07:15:00,BeRa,False,,,
568,AB-19,ESCA,2001-04-15,09:15:00,09:30:00,BeRa,False,,,
567,AD-21,ESCA,2001-04-15,06:30:00,06:45:00,BeRa,False,,,
566,AE-23,ESCA,2001-04-15,07:15:00,07:30:00,BeRa,False,,,
565,Z-23,ESCA,2001-04-15,07:55:00,08:10:00,BeRa,False,,,
564,AA-20,ESCA,2001-04-15,08:35:00,08:50:00,BeRa,False,,,
502,P-16,ESCA,2001-04-16,07:05:00,07:20:00,DiSt,False,,,
468,Y-19,ESCA,2001-04-16,08:25:00,08:42:00,JoLe,False,,,
469,EE-15A,riparian,2001-04-16,07:00:00,07:15:00,JoLe,False,,,
479,I-17,ESCA,2001-04-16,08:15:00,08:30:00,DiSt,False,,,
480,M-16,ESCA,2001-04-16,07:40:00,07:55:00,DiSt,False,,,
498,G-15,ESCA,2001-04-16,09:00:00,09:15:00,DiSt,False,,,
470,V-20,ESCA,2001-04-17,08:20:00,08:35:00,JoLe,False,,,
587,M-16,ESCA,2001-04-18,07:40:00,07:55:00,BeRa,False,,,
586,PE-10B,riparian,2001-04-18,06:45:00,07:00:00,BeRa,False,,,
561,P-18,ESCA,2001-04-19,07:15:00,07:30:00,BeRa,False,,,
560,P-16,ESCA,2001-04-19,06:30:00,06:45:00,BeRa,False,,,
471,M-9,ESCA,2001-04-19,08:30:00,08:45:00,JoLe,False,,,
472,O-9,ESCA,2001-04-19,07:10:00,07:25:00,JoLe,False,,,
473,L-7,ESCA,2001-04-19,09:40:00,09:55:00,JoLe,False,,,
482,N-12,ESCA,2001-04-20,07:20:00,07:35:00,JoLe,False,,,
481,PE-13A,riparian,2001-04-20,07:20:00,07:35:00,JoLe,False,,,
483,I-11,ESCA,2001-04-20,08:40:00,08:55:00,JoLe,False,,,
554,T-19,ESCA,2001-04-21,06:30:00,06:45:00,BeRa,False,,,
553,V-18,ESCA,2001-04-21,07:05:00,07:20:00,BeRa,False,,,
551,I-17,ESCA,2001-04-22,07:00:00,07:15:00,BeRa,False,,,
552,G-15,ESCA,2001-04-22,07:55:00,08:10:00,BeRa,False,,,
579,W-15,ESCA,2001-04-23,07:20:00,07:35:00,DiSt,False,,,
558,S-16,ESCA,2001-04-23,06:30:00,06:45:00,BeRa,False,,,
484,EN-4B,riparian,2001-04-23,07:10:00,07:25:00,JoLe,False,,,
581,W-17,ESCA,2001-04-23,08:35:00,08:50:00,DiSt,False,,,
580,V-16,ESCA,2001-04-23,08:05:00,08:20:00,DiSt,False,,,
485,F-8,ESCA,2001-04-23,08:20:00,08:38:00,JoLe,False,,,
486,Q-7,ESCA,2001-04-24,09:10:00,09:25:00,JoLe,False,,,
487,U-8,ESCA,2001-04-24,07:30:00,07:45:00,JoLe,False,,,
582,V-14,ESCA,2001-04-24,08:20:00,08:35:00,DiSt,False,,,
550,F-8,ESCA,2001-04-25,06:30:00,06:45:00,BeRa,False,,,
549,EN-4B,riparian,2001-04-25,07:25:00,07:40:00,BeRa,False,,,
488,V-13,ESCA,2001-04-26,07:22:00,07:37:00,JoLe,False,,,
489,V-14,ESCA,2001-04-26,08:05:00,08:20:00,JoLe,False,,,
548,O-9,ESCA,2001-04-28,08:00:00,08:15:00,BeRa,False,,,
542,M-9,ESCA,2001-04-28,06:30:00,06:45:00,BeRa,False,,,
544,L-7,ESCA,2001-04-28,07:15:00,07:30:00,BeRa,False,,,
491,T-11,ESCA,2001-04-29,08:55:00,09:10:00,JoLe,False,,,
492,T-13,ESCA,2001-04-29,06:10:00,06:25:00,JoLe,False,,,
493,R-12,ESCA,2001-04-29,07:00:00,07:00:00,JoLe,False,,,
490,EE-6A,riparian,2001-04-29,07:45:00,08:00:00,JoLe,False,,,
539,Q-7,ESCA,2001-04-29,06:30:00,06:45:00,BeRa,False,,,
540,U-8,ESCA,2001-04-29,07:25:00,07:40:00,BeRa,False,,,
494,PN-7A,riparian,2001-04-30,08:40:00,08:55:00,JoLe,False,,,
496,EN-7B,riparian,2001-04-30,07:45:00,08:00:00,JoLe,False,,,
495,X-8,ESCA,2001-04-30,06:50:00,07:05:00,JoLe,False,,,
537,N-12,ESCA,2001-04-30,07:20:00,07:35:00,BeRa,False,,,
538,I-11,ESCA,2001-04-30,06:30:00,06:45:00,BeRa,False,,,
588,EN-7B,riparian,2001-05-02,07:20:00,07:35:00,BeRa,False,,,
591,W-6,ESCA,2001-05-02,06:35:00,06:50:00,BeRa,False,,,
559,X-8,ESCA,2001-05-02,06:00:00,06:15:00,BeRa,False,,,
589,PN-7A,riparian,2001-05-02,08:05:00,08:20:00,BeRa,False,,,
500,P-18,ESCA,2001-05-03,07:25:00,07:40:00,JoLe,False,,,
501,P-16,ESCA,2001-05-03,08:10:00,08:25:00,JoLe,False,,,
497,PE-10B,riparian,2001-05-03,06:10:00,06:25:00,JoLe,False,,,
5534,PN-2A,riparian,2001-05-05,06:45:00,07:00:00,DiSt,True,,,2 large dogs in brush flushing birds.  Several WIWAs seen on road after count.
503,M-16,ESCA,2001-05-05,06:10:00,06:25:00,JoLe,False,,,
504,I-17,ESCA,2001-05-05,07:03:00,07:18:00,JoLe,False,,,
508,G-15,ESCA,2001-05-05,08:15:00,08:30:00,JoLe,False,,,
575,R-12,ESCA,2001-05-05,08:35:00,09:50:00,BeRa,False,,,
576,U-13,ESCA,2001-05-05,07:55:00,08:10:00,BeRa,False,,,
578,U-12,ESCA,2001-05-05,07:10:00,07:25:00,BeRa,False,,,
583,AD-10,ESCA,2001-05-05,06:00:00,06:15:00,DiSt,False,,,
584,AF-12,ESCA,2001-05-05,07:35:00,07:50:00,DiSt,False,,,
585,PN-1B,riparian,2001-05-05,08:35:00,08:50:00,DiSt,False,,,
599,T-11,ESCA,2001-05-05,06:35:00,06:50:00,BeRa,False,,,
598,T-13,ESCA,2001-05-05,06:00:00,06:15:00,BeRa,False,,,
519,AC-16,ESCA,2001-05-06,06:55:00,07:10:00,DiSt,False,,,
523,AD-21,ESCA,2001-05-06,07:55:00,08:10:00,DiSt,False,,,
520,PE-11A,riparian,2001-05-06,07:30:00,07:45:00,DiSt,False,,,
521,AB-19,ESCA,2001-05-06,08:05:00,08:20:00,DiSt,False,,,
572,EE-6A,riparian,2001-05-06,06:00:00,06:15:00,BeRa,False,,,
573,EE-7C,riparian,2001-05-06,06:50:00,07:05:00,BeRa,False,,,
518,AA-17,ESCA,2001-05-06,06:20:00,06:35:00,DiSt,False,,,
574,PE-13A,riparian,2001-05-06,07:25:00,07:40:00,BeRa,False,,,
507,S-16,ESCA,2001-05-07,07:41:00,07:56:00,JoLe,False,,,
505,V-18,ESCA,2001-05-07,05:55:00,06:10:00,JoLe,False,,,
525,Z-23,ESCA,2001-05-07,09:15:00,09:30:00,DiSt,False,,,
524,AE-23,ESCA,2001-05-07,08:25:00,08:40:00,DiSt,False,,,
570,V-13,ESCA,2001-05-07,06:00:00,06:15:00,BeRa,False,,,
571,V-14,ESCA,2001-05-07,06:30:00,06:45:00,BeRa,False,,,
506,T-19,ESCA,2001-05-07,06:40:00,06:55:00,JoLe,False,,,
522,AA-20,ESCA,2001-05-07,07:25:00,07:40:00,DiSt,False,,,
509,AA-20,ESCA,2001-05-09,08:13:00,08:28:00,JoLe,False,,,
511,AB-19,ESCA,2001-05-09,06:01:00,06:18:00,JoLe,False,,,
510,PE-11A,riparian,2001-05-09,06:43:00,07:00:00,JoLe,False,,,
531,EE-6A,riparian,2001-05-11,08:40:00,08:55:00,DiSt,False,,,
527,U-13,ESCA,2001-05-11,06:15:00,06:30:00,DiSt,False,,,
528,U-12,ESCA,2001-05-11,07:05:00,07:20:00,DiSt,False,,,
529,EE-7C,riparian,2001-05-11,07:35:00,07:50:00,DiSt,False,,,
530,R-12,ESCA,2001-05-11,08:05:00,08:20:00,DiSt,False,,,
512,AD-10,ESCA,2001-05-13,08:15:00,08:30:00,JoLe,False,,,
534,S-16,ESCA,2001-05-13,07:30:00,07:45:00,DiSt,False,,,
535,P-18,ESCA,2001-05-13,08:05:00,08:20:00,DiSt,False,,,
536,PE-10B,riparian,2001-05-13,08:45:00,09:00:00,DiSt,False,,,
533,T-13,ESCA,2001-05-13,06:55:00,07:10:00,DiSt,False,,,
5535,PN-2A,riparian,2001-05-13,06:00:00,06:15:00,JoLe,,,,"weather = 74F, 30% cloud, no wind"
532,T-11,ESCA,2001-05-13,06:25:00,06:40:00,DiSt,False,,,
513,AF-12,ESCA,2001-05-13,06:50:00,07:05:00,JoLe,False,,,
545,V-20,ESCA,2001-05-14,09:15:00,09:30:00,DiSt,False,,,
516,U-12,ESCA,2001-05-14,07:58:00,08:13:00,JoLe,False,,,
515,EE-7C,riparian,2001-05-14,06:00:00,06:15:00,JoLe,False,,,
514,U-13,ESCA,2001-05-14,07:05:00,07:20:00,JoLe,False,,,
543,V-18,ESCA,2001-05-14,08:20:00,08:35:00,DiSt,False,,,
541,T-19,ESCA,2001-05-14,07:45:00,08:00:00,DiSt,False,,,
601,PN-7A,riparian,2001-05-15,07:10:00,07:25:00,DiSt,False,,,
547,X-8,ESCA,2001-05-15,08:20:00,08:35:00,DiSt,False,,,
546,V-13,ESCA,2001-05-15,06:10:00,06:25:00,DiSt,False,,,
603,PE-13A,riparian,2001-05-16,06:25:00,06:40:00,DiSt,False,,,
606,PE-1D,riparian,2001-05-16,07:35:00,07:50:00,DiSt,False,,,
605,EE-15A,riparian,2001-05-16,08:40:00,08:55:00,DiSt,False,,,
604,Y-19,ESCA,2001-05-16,08:10:00,08:25:00,DiSt,False,,,
602,X-18,ESCA,2001-05-16,09:15:00,09:30:00,DiSt,False,,,
517,W-6,ESCA,2001-05-20,06:58:00,07:13:00,JoLe,False,,,
734,Z-23,ESCA,2001-07-01,05:25:00,05:40:00,BeRa,False,,,
735,AE-23,ESCA,2001-07-01,04:45:00,05:00:00,BeRa,False,,,
704,PN-1B,riparian,2001-07-02,06:05:00,06:20:00,BeRa,False,,,
701,AA-20,ESCA,2001-07-02,05:20:00,05:35:00,BeRa,False,,,
700,AB-19,ESCA,2001-07-02,04:45:00,05:00:00,BeRa,False,,,
649,PE-1D,riparian,2001-07-03,06:13:00,06:28:00,JoLe,False,,,
617,AD-10,ESCA,2001-07-03,05:00:00,05:15:00,BeRa,False,,,
618,AF-12,ESCA,2001-07-03,05:40:00,05:55:00,BeRa,False,,,
650,X-18,ESCA,2001-07-03,07:05:00,07:20:00,JoLe,False,,,
744,EE-15A,riparian,2001-07-04,05:55:00,06:10:00,JoLe,False,,,
651,Y-19,ESCA,2001-07-04,06:45:00,07:00:00,JoLe,False,,,
703,AC-16,ESCA,2001-07-05,04:50:00,05:05:00,BeRa,False,,,
757,R-12,ESCA,2001-07-05,09:00:00,09:15:00,DiSt,False,,,
702,AA-17,ESCA,2001-07-05,05:25:00,05:40:00,BeRa,False,,,
758,U-12,ESCA,2001-07-05,07:50:00,08:05:00,DiSt,False,,,
607,EE-7C,riparian,2001-07-05,07:25:00,07:40:00,DiSt,False,,,
608,U-13,ESCA,2001-07-05,06:40:00,06:55:00,DiSt,False,,,
737,AD-21,ESCA,2001-07-06,04:45:00,05:00:00,BeRa,False,,,
736,PE-11A,riparian,2001-07-06,05:15:00,05:30:00,BeRa,False,,,
720,M-9,ESCA,2001-07-07,09:05:00,09:20:00,DiSt,False,,,
733,N-12,ESCA,2001-07-07,07:25:00,07:40:00,DiSt,False,,,
643,W-17,ESCA,2001-07-07,07:30:00,07:45:00,JoLe,False,,,
740,V-16,ESCA,2001-07-07,06:00:00,06:15:00,JoLe,False,,,
741,W-15,ESCA,2001-07-07,06:44:00,06:59:00,JoLe,False,,,
719,L-7,ESCA,2001-07-07,08:20:00,08:35:00,DiSt,False,,,
753,PN-7A,riparian,2001-07-08,07:35:00,07:50:00,DiSt,False,,,
750,EN-7B,riparian,2001-07-08,08:25:00,08:40:00,DiSt,False,,,
732,W-6,ESCA,2001-07-08,09:00:00,09:15:00,DiSt,False,,,
698,EE-15A,riparian,2001-07-09,04:55:00,05:10:00,BeRa,False,,,
742,AC-16,ESCA,2001-07-10,06:41:00,06:56:00,JoLe,False,,,
752,V-18,ESCA,2001-07-10,07:15:00,07:30:00,DiSt,False,,,
615,V-16,ESCA,2001-07-10,08:00:00,08:15:00,BeRa,False,,,
745,PN-1B,riparian,2001-07-10,07:58:00,08:13:00,JoLe,False,,,
724,S-16,ESCA,2001-07-10,08:15:00,08:30:00,DiSt,False,,,
725,T-19,ESCA,2001-07-10,08:50:00,09:05:00,DiSt,False,,,
614,W-17,ESCA,2001-07-10,08:35:00,08:50:00,BeRa,False,,,
743,AA-17,ESCA,2001-07-10,06:03:00,06:18:00,JoLe,False,,,
637,AF-12,ESCA,2001-07-11,06:50:00,07:05:00,JoLe,False,,,
638,AD-10,ESCA,2001-07-11,08:00:00,08:15:00,JoLe,False,,,
699,PE-1D,riparian,2001-07-11,04:55:00,05:10:00,BeRa,False,,,
616,V-20,ESCA,2001-07-12,05:10:00,05:25:00,BeRa,False,,,
639,AB-19,ESCA,2001-07-13,07:05:00,07:25:00,JoLe,False,,,
747,AA-20,ESCA,2001-07-13,06:15:00,06:30:00,JoLe,False,,,
746,PE-11A,riparian,2001-07-13,08:00:00,08:15:00,JoLe,False,,,
697,W-15,ESCA,2001-07-13,04:55:00,05:10:00,BeRa,False,,,
636,AE-23,ESCA,2001-07-14,07:20:00,07:35:00,JoLe,False,,,
640,Z-23,ESCA,2001-07-14,06:05:00,06:20:00,JoLe,False,,,
723,U-8,ESCA,2001-07-14,08:40:00,08:55:00,DiSt,False,,,
721,X-8,ESCA,2001-07-14,07:10:00,07:25:00,DiSt,False,,,
706,Y-19,ESCA,2001-07-14,05:35:00,05:50:00,BeRa,False,,,
705,X-18,ESCA,2001-07-14,05:00:00,05:15:00,BeRa,False,,,
635,AD-21,ESCA,2001-07-14,08:10:00,08:25:00,JoLe,False,,,
653,I-11,ESCA,2001-07-16,05:45:00,06:00:00,BeRa,False,,,
654,N-12,ESCA,2001-07-16,05:00:00,05:15:00,BeRa,False,,,
634,S-16,ESCA,2001-07-17,07:52:00,08:07:00,JoLe,False,,,
644,V-18,ESCA,2001-07-17,06:00:00,06:15:00,JoLe,False,,,
660,EN-4B,riparian,2001-07-17,05:00:00,05:15:00,BeRa,False,,,
645,T-19,ESCA,2001-07-17,06:58:00,07:13:00,JoLe,False,,,
661,F-8,ESCA,2001-07-17,05:45:00,06:00:00,BeRa,False,,,
726,T-11,ESCA,2001-07-18,08:15:00,08:30:00,DiSt,False,,,
756,EE-6A,riparian,2001-07-18,07:35:00,07:50:00,DiSt,False,,,
731,T-13,ESCA,2001-07-18,06:50:00,07:05:00,DiSt,False,,,
632,P-18,ESCA,2001-07-18,07:35:00,07:50:00,JoLe,False,,,
748,PE-10B,riparian,2001-07-18,06:30:00,06:45:00,JoLe,False,,,
633,P-16,ESCA,2001-07-18,08:10:00,08:25:00,JoLe,False,,,
658,Q-7,ESCA,2001-07-18,05:45:00,06:00:00,BeRa,False,,,
659,U-8,ESCA,2001-07-18,05:00:00,05:15:00,BeRa,False,,,
655,O-9,ESCA,2001-07-19,06:30:00,06:45:00,BeRa,False,,,
656,L-7,ESCA,2001-07-19,05:45:00,06:00:00,BeRa,False,,,
722,V-13,ESCA,2001-07-19,07:40:00,07:55:00,DiSt,False,,,
751,V-14,ESCA,2001-07-19,08:05:00,08:20:00,DiSt,False,,,
730,PE-13A,riparian,2001-07-19,08:45:00,09:00:00,DiSt,False,,,
657,M-9,ESCA,2001-07-19,05:00:00,05:15:00,BeRa,False,,,
625,M-16,ESCA,2001-07-20,06:25:00,06:40:00,JoLe,False,,,
626,I-17,ESCA,2001-07-20,07:12:00,07:27:00,JoLe,False,,,
628,G-15,ESCA,2001-07-20,08:25:00,08:40:00,JoLe,False,,,
760,PN-2A,riparian,2001-07-21,08:30:00,08:45:00,DiSt,False,,,
727,AD-10,ESCA,2001-07-21,07:45:00,08:00:00,DiSt,False,,,
755,PN-1B,riparian,2001-07-21,09:15:00,09:30:00,DiSt,False,,,
674,EE-6A,riparian,2001-07-23,05:15:00,05:30:00,BeRa,False,,,
667,PE-13A,riparian,2001-07-23,06:35:00,06:50:00,BeRa,False,,,
629,L-7,ESCA,2001-07-23,07:45:00,08:00:00,JoLe,False,,,
627,M-9,ESCA,2001-07-23,06:40:00,06:55:00,JoLe,False,,,
624,O-9,ESCA,2001-07-23,09:00:00,09:15:00,JoLe,False,,,
675,EE-7C,riparian,2001-07-23,05:55:00,06:10:00,BeRa,False,,,
718,W-17,ESCA,2001-07-24,07:35:00,07:50:00,DiSt,False,,,
673,PN-7A,riparian,2001-07-24,07:15:00,07:30:00,BeRa,False,,,
717,X-18,ESCA,2001-07-24,08:40:00,08:55:00,DiSt,False,,,
670,X-8,ESCA,2001-07-24,05:10:00,05:25:00,BeRa,False,,,
671,W-6,ESCA,2001-07-24,05:45:00,06:00:00,BeRa,False,,,
728,PE-1D,riparian,2001-07-24,08:05:00,08:20:00,DiSt,False,,,
729,W-15,ESCA,2001-07-24,06:50:00,07:05:00,DiSt,False,,,
672,EN-7B,riparian,2001-07-24,06:30:00,06:45:00,BeRa,False,,,
630,I-11,ESCA,2001-07-25,07:50:00,08:05:00,JoLe,False,,,
631,N-12,ESCA,2001-07-25,06:30:00,06:45:00,JoLe,False,,,
662,V-14,ESCA,2001-07-25,07:40:00,07:55:00,BeRa,False,,,
663,V-13,ESCA,2001-07-25,07:00:00,07:15:00,BeRa,False,,,
716,P-18,ESCA,2001-07-26,07:25:00,07:40:00,DiSt,False,,,
759,PE-10B,riparian,2001-07-26,08:45:00,09:00:00,DiSt,False,,,
754,P-16,ESCA,2001-07-26,06:50:00,07:05:00,DiSt,False,,,
668,U-12,ESCA,2001-07-27,06:25:00,06:40:00,BeRa,False,,,
669,U-13,ESCA,2001-07-27,07:10:00,07:25:00,BeRa,False,,,
642,F-8,ESCA,2001-07-27,07:50:00,08:05:00,JoLe,False,,,
664,T-13,ESCA,2001-07-27,05:15:00,05:30:00,BeRa,False,,,
641,EN-4B,riparian,2001-07-27,06:45:00,07:00:00,JoLe,False,,,
665,T-11,ESCA,2001-07-27,05:50:00,06:05:00,BeRa,False,,,
666,R-12,ESCA,2001-07-27,07:55:00,08:10:00,BeRa,False,,,
714,I-17,ESCA,2001-07-28,08:35:00,08:50:00,DiSt,False,,,
713,M-16,ESCA,2001-07-28,09:10:00,09:25:00,DiSt,False,,,
715,G-15,ESCA,2001-07-28,07:45:00,08:00:00,DiSt,False,,,
622,U-8,ESCA,2001-07-28,06:45:00,07:00:00,JoLe,False,,,
623,Q-7,ESCA,2001-07-28,08:15:00,08:30:00,JoLe,False,,,
712,V-16,ESCA,2001-07-30,09:10:00,09:25:00,DiSt,False,,,
696,S-16,ESCA,2001-07-30,05:30:00,05:45:00,BeRa,False,,,
1963,Q-7,ESCA,2001-07-30,06:30:00,06:45:00,DiSt,False,,,
646,PE-13A,riparian,2001-07-31,07:15:00,07:30:00,JoLe,False,,,
695,P-18,ESCA,2001-07-31,06:10:00,06:25:00,BeRa,False,,,
707,EN-4B,riparian,2001-07-31,09:05:00,09:25:00,DiSt,False,,,
710,O-9,ESCA,2001-07-31,07:35:00,07:50:00,DiSt,False,,,
711,Q-7,ESCA,2001-07-31,06:30:00,06:45:00,DiSt,False,,,
692,P-16,ESCA,2001-07-31,05:30:00,05:45:00,BeRa,False,,,
687,F-8,ESCA,2001-07-31,08:35:00,08:50:00,DiSt,False,,,
647,V-14,ESCA,2001-07-31,06:05:00,06:20:00,JoLe,False,,,
621,V-13,ESCA,2001-07-31,08:35:00,08:50:00,JoLe,False,,,
694,PE-10B,riparian,2001-08-01,05:30:00,05:45:00,BeRa,False,,,
693,M-16,ESCA,2001-08-01,06:15:00,06:30:00,BeRa,False,,,
619,T-11,ESCA,2001-08-01,09:10:00,09:25:00,JoLe,False,,,
738,R-12,ESCA,2001-08-01,07:00:00,07:15:00,JoLe,False,,,
620,T-13,ESCA,2001-08-01,06:15:00,06:30:00,JoLe,False,,,
613,EE-6A,riparian,2001-08-01,07:50:00,08:05:00,JoLe,False,,,
690,G-15,ESCA,2001-08-02,06:15:00,06:30:00,BeRa,False,,,
709,EE-15A,riparian,2001-08-02,07:50:00,08:05:00,DiSt,False,,,
691,I-17,ESCA,2001-08-02,05:30:00,05:45:00,BeRa,False,,,
708,Y-19,ESCA,2001-08-02,08:35:00,08:50:00,DiSt,False,,,
686,AB-19,ESCA,2001-08-02,09:20:00,09:35:00,DiSt,False,,,
685,Z-23,ESCA,2001-08-03,06:55:00,07:10:00,DiSt,False,,,
682,PE-11A,riparian,2001-08-03,08:45:00,09:00:00,DiSt,False,,,
683,AD-21,ESCA,2001-08-03,08:15:00,08:30:00,DiSt,False,,,
684,AE-23,ESCA,2001-08-03,07:40:00,07:55:00,DiSt,False,,,
648,EE-7C,riparian,2001-08-03,05:55:00,06:10:00,JoLe,False,,,
688,V-18,ESCA,2001-08-03,06:10:00,06:25:00,BeRa,False,,,
689,T-19,ESCA,2001-08-03,05:25:00,05:40:00,BeRa,False,,,
749,U-13,ESCA,2001-08-03,06:45:00,07:00:00,JoLe,False,,,
610,U-12,ESCA,2001-08-03,07:45:00,08:00:00,JoLe,False,,,
681,AA-20,ESCA,2001-08-03,09:25:00,09:40:00,DiSt,False,,,
652,PN-7A,riparian,2001-08-04,08:35:00,08:50:00,JoLe,False,,,
612,X-8,ESCA,2001-08-04,06:30:00,06:45:00,JoLe,False,,,
680,V-20,ESCA,2001-08-04,07:40:00,07:55:00,DiSt,False,,,
739,EN-7B,riparian,2001-08-04,07:35:00,07:50:00,JoLe,False,,,
611,W-6,ESCA,2001-08-04,09:18:00,09:33:00,JoLe,False,,,
678,AC-16,ESCA,2001-08-05,07:20:00,07:35:00,DiSt,False,,,
679,AF-12,ESCA,2001-08-05,06:15:00,06:30:00,DiSt,False,,,
677,AA-17,ESCA,2001-08-05,07:45:00,08:00:00,DiSt,False,,,
676,I-11,ESCA,2001-08-06,07:10:00,07:25:00,DiSt,False,,,
609,V-20,ESCA,2001-08-06,07:05:00,07:20:00,JoLe,False,,,
771,AD-10,ESCA,2001-10-01,06:30:00,06:45:00,SuLe,False,,,
772,PN-2A,riparian,2001-10-01,07:42:00,07:58:00,SuLe,False,,,
769,PN-1B,riparian,2001-10-01,09:00:00,09:15:00,SuLe,False,,,
770,AF-12,ESCA,2001-10-02,06:55:00,07:10:00,SuLe,False,,,
1960,X-18,ESCA,2001-10-02,08:20:00,08:35:00,DiSt,False,,,
1959,PN-2A,riparian,2001-10-02,07:42:00,07:58:00,SuLe,False,,,
768,AC-16,ESCA,2001-10-02,09:00:00,09:15:00,SuLe,False,,,
767,AA-17,ESCA,2001-10-02,08:20:00,08:35:00,SuLe,False,,,
786,AE-23,ESCA,2001-10-03,07:35:00,07:50:00,SuLe,False,,,
787,PE-11A,riparian,2001-10-03,09:20:00,09:35:00,SuLe,False,,,
788,AD-21,ESCA,2001-10-03,08:30:00,08:45:00,SuLe,False,,,
790,AA-20,ESCA,2001-10-04,08:00:00,08:15:00,SuLe,False,,,
789,Z-23,ESCA,2001-10-04,06:55:00,07:10:00,SuLe,False,,,
791,AB-19,ESCA,2001-10-04,08:40:00,08:55:00,SuLe,False,,,
775,EE-7C,riparian,2001-10-06,08:45:00,09:00:00,ChPu,False,,,
807,EE-15A,riparian,2001-10-06,06:30:00,06:45:00,DiSt,False,,,
776,U-12,ESCA,2001-10-06,09:30:00,09:45:00,ChPu,False,,,
763,V-20,ESCA,2001-10-06,09:35:00,09:50:00,DiSt,False,,,
803,X-18,ESCA,2001-10-07,08:20:00,08:35:00,DiSt,False,,,
762,W-17,ESCA,2001-10-07,08:50:00,09:05:00,DiSt,False,,,
761,Y-19,ESCA,2001-10-07,07:50:00,08:05:00,DiSt,False,,,
765,T-11,ESCA,2001-10-08,09:40:00,09:55:00,ChPu,False,,,
764,EE-6A,riparian,2001-10-08,08:00:00,08:15:00,ChPu,False,,,
773,R-12,ESCA,2001-10-08,08:55:00,09:10:00,ChPu,False,,,
766,T-13,ESCA,2001-10-08,10:20:00,10:35:00,ChPu,False,,,
792,V-16,ESCA,2001-10-08,08:05:00,08:20:00,SuLe,False,,,
793,W-17,ESCA,2001-10-08,08:45:00,09:00:00,SuLe,False,,,
797,W-15,ESCA,2001-10-08,07:10:00,07:25:00,SuLe,False,,,
774,U-13,ESCA,2001-10-09,09:15:00,09:30:00,ChPu,False,,,
795,PE-1D,riparian,2001-10-09,07:50:00,08:05:00,SuLe,False,,,
796,X-18,ESCA,2001-10-09,07:05:00,07:20:00,SuLe,False,,,
794,V-13,ESCA,2001-10-10,06:40:00,06:55:00,SuLe,False,,,
805,T-19,ESCA,2001-10-10,08:50:00,09:05:00,DiSt,False,,,
798,V-14,ESCA,2001-10-10,07:30:00,07:45:00,SuLe,False,,,
799,PE-13A,riparian,2001-10-10,08:20:00,08:35:00,SuLe,False,,,
804,V-18,ESCA,2001-10-10,08:10:00,08:25:00,DiSt,False,,,
1961,U-12,ESCA,2001-10-10,09:20:00,09:35:00,SuLe,False,,,
806,S-16,ESCA,2001-10-10,09:35:00,09:50:00,DiSt,False,,,
800,EE-15A,riparian,2001-10-11,07:25:00,07:40:00,SuLe,False,,,
801,Y-19,ESCA,2001-10-11,08:00:00,08:15:00,SuLe,False,,,
802,V-20,ESCA,2001-10-11,09:40:00,09:55:00,SuLe,False,,,
810,EE-7C,riparian,2001-10-13,09:20:00,09:35:00,DiSt,False,,,
808,EE-6A,riparian,2001-10-13,08:00:00,08:15:00,DiSt,False,,,
809,R-12,ESCA,2001-10-13,08:40:00,08:55:00,DiSt,False,,,
811,T-11,ESCA,2001-10-13,09:50:00,10:05:00,DiSt,False,,,
815,T-13,ESCA,2001-10-14,10:10:00,10:25:00,DiSt,False,,,
812,V-14,ESCA,2001-10-14,08:15:00,08:30:00,DiSt,False,,,
813,PE-13A,riparian,2001-10-14,08:55:00,09:10:00,DiSt,False,,,
814,U-12,ESCA,2001-10-14,09:30:00,09:45:00,DiSt,False,,,
838,V-18,ESCA,2001-10-15,09:00:00,09:15:00,SuLe,False,,,
836,S-16,ESCA,2001-10-15,06:50:00,07:05:00,SuLe,False,,,
837,T-19,ESCA,2001-10-15,07:55:00,08:10:00,SuLe,False,,,
842,T-13,ESCA,2001-10-16,09:35:00,09:50:00,SuLe,False,,,
840,T-11,ESCA,2001-10-16,07:10:00,07:25:00,SuLe,False,,,
841,EE-6A,riparian,2001-10-16,08:00:00,08:15:00,SuLe,False,,,
839,R-12,ESCA,2001-10-16,08:40:00,08:55:00,SuLe,False,,,
862,P-16,ESCA,2001-10-19,09:55:00,10:10:00,DiSt,False,,,
861,P-18,ESCA,2001-10-19,09:15:00,09:30:00,DiSt,False,,,
